weather_code,temperature_2m_max,temperature_2m_mean,sunshine_duration,precipitation_sum,rain_sum,wind_speed_10m_max,label
61,31,26.7,39915.09,9.6,9.6,6.5,la nina
55,29.7,26.3,34783.21,8.4,8.4,5.6,la nina
63,32.1,27.2,41370.98,15.4,15.4,5.5,la nina
63,29.8,25.9,36210.09,22.4,22.4,7.3,la nina
63,30.7,25.9,34595.23,16,16,7.4,la nina
61,28.9,26.1,31111.27,9.4,9.4,5.1,la nina
63,31,26.4,38586.77,23.2,23.2,8.8,la nina
63,25.6,24.5,95.62,31.4,31.4,10.1,la nina
63,28.7,25.3,17508.06,9.4,9.4,13.4,la nina
53,29.2,25.1,28159.69,3.3,3.3,10.3,la nina
63,30.6,25.7,39846.56,11.1,11.1,9.2,la nina
63,29.3,24.7,28714.12,10,10,10.5,la nina
51,29.8,25.6,39600,0.3,0.3,6.7,la nina
61,29.9,25.8,36150.54,2.7,2.7,14.5,la nina
61,30.7,26.2,37569.7,4.3,4.3,12.4,la nina
55,30.1,25.8,30979.14,6.1,6.1,8,la nina
55,29.6,25.8,33515.56,2.8,2.8,8.7,la nina
61,30.1,26.1,40278.26,10.6,10.6,7.5,la nina
53,30.2,26.3,34015.76,1.6,1.6,6.5,la nina
63,30.1,26.2,36549.16,14.9,14.9,5.9,la nina
63,29.1,25.5,24348.16,25.5,25.5,6,la nina
63,30.5,25.4,30556.53,23,23,9.1,la nina
63,30.5,25.7,28785.02,15.1,15.1,9.7,la nina
53,29.8,25.9,39369.58,5.7,5.7,13.7,la nina
51,30.8,26.2,34053.28,1.1,1.1,9.8,la nina
63,30.6,26.5,39794.84,4.2,4.2,12.6,la nina
63,30.2,25.9,25067.78,9.9,9.9,12.6,la nina
51,30.2,26.3,33995.63,1.2,1.2,10.1,la nina
61,28.8,25.8,8958.05,8.2,8.2,7.5,la nina
3,30.7,26.8,38159.62,0,0,7.6,la nina
63,27.7,25,14869.92,8.8,8.8,6.7,la nina
61,28.7,25.1,11116.61,9.9,9.9,8.8,la nina
63,29.3,25.8,25869.13,10.5,10.5,7.8,la nina
63,28.7,25.3,18258.86,11.7,11.7,14.7,la nina
63,28.8,25.3,27141.69,8,8,14.1,la nina
63,29.9,26.1,29110.83,12.1,12.1,10.5,la nina
63,31.1,26.8,39600,6.9,6.9,10.8,la nina
61,30.3,26.1,31787.52,10.9,10.9,8.9,la nina
63,31.4,26.2,35258.21,23.7,23.7,8.7,la nina
61,28.3,25.2,16628.32,15.6,15.6,5.8,la nina
63,29.8,25.7,39541.62,7.6,7.6,6.4,la nina
61,30,26,39600,6.6,6.6,9.1,la nina
53,30.5,26.6,37707.43,2.4,2.4,12.1,la nina
61,31,26.8,39600,5.1,5.1,7.9,la nina
61,30.4,26.1,39269.13,10,10,7.6,la nina
63,28,24.8,21841.55,22.3,22.3,7.6,la nina
63,28,24.9,19838.46,14.1,14.1,7.4,la nina
53,29.3,25.8,33984.86,4.3,4.3,9.9,la nina
63,28.1,25.1,18678.69,21.1,21.1,9.4,la nina
61,28.1,24.8,8743.07,13.9,13.9,6.6,la nina
61,28.8,25,33558.81,12,12,5.4,la nina
3,30.4,26.1,25881.16,0,0,6.4,la nina
61,31.9,27.2,39600,1.9,1.9,8.2,la nina
63,30,26.1,22129.44,8.3,8.3,8.4,la nina
61,32.4,25.8,30489.04,9,9,6.2,la nina
63,30.7,26.6,33900.89,9.5,9.5,7.8,la nina
61,30.6,26.1,32225.01,3.4,3.4,8.9,la nina
63,30.9,26.1,29880.44,10.6,10.6,7.8,la nina
61,30.5,26.2,27760.72,4.3,4.3,6,la nina
61,31.1,26.1,35893.41,11.8,11.8,10,la nina
53,30.7,26.4,33609.16,2.1,2.1,15.6,la nina
2,30.5,27,40061.79,0,0,8.8,la nina
51,29.8,26.6,32694.1,1.1,1.1,8.1,la nina
61,29.4,26.1,32850.36,6.4,6.4,5.8,la nina
55,30.3,26.2,39600,4.7,4.7,8.1,la nina
53,31.3,27,31130.12,1.2,1.2,6.8,la nina
61,30.8,26.8,35133.03,4.3,4.3,9,la nina
63,28.6,24.8,16736.68,21,21,6.8,la nina
53,29,25.4,23799.53,1.3,1.3,5.6,la nina
63,30.2,25.9,36152.35,14.9,14.9,7.4,la nina
61,28.3,24.8,32513.93,9.9,9.9,9.2,la nina
63,29.6,25.1,23676.76,12.4,12.4,7.3,la nina
53,30,25.7,35922.07,2.1,2.1,7.6,la nina
63,29.9,25.1,26362.95,20.2,20.2,7.6,la nina
61,29.7,25.6,35085.33,8.8,8.8,6.5,la nina
61,29.9,25.6,37447.7,6.1,6.1,6.8,la nina
63,30.8,25.4,29337.43,16.3,16.3,10.2,la nina
61,29.4,25.4,32626.21,8.2,8.2,8.4,la nina
61,29.8,25.8,30506.15,11,11,5.8,la nina
63,29,25.3,23954.24,18.9,18.9,6.4,la nina
61,30.5,25.6,39367.04,6.8,6.8,10.6,la nina
63,28.5,24.8,9154.28,12.5,12.5,6.8,la nina
51,30.5,26.2,40740.17,0.5,0.5,10.8,la nina
61,28.5,25.1,14503.26,9.3,9.3,7.6,la nina
63,29.8,24.9,19621.53,10.2,10.2,9.3,la nina
63,30,24.9,24491.58,10.3,10.3,12.7,la nina
61,30.4,25.5,36000,5.9,5.9,10,la nina
61,30.5,25.6,30221.3,7.2,7.2,9.3,la nina
61,29,25.7,30217.08,4.2,4.2,6.3,la nina
63,31.2,26.5,40236.78,13.5,13.5,5.5,la nina
63,31.3,26.4,38684.39,13,13,8.5,la nina
61,30.8,26.5,36634.62,8.1,8.1,8.3,la nina
61,31.3,26.4,39945.53,12.6,12.6,6.5,la nina
61,30.3,26,34496.48,5.8,5.8,6.4,la nina
63,29.3,25.4,26325.51,19.7,19.7,8.4,la nina
63,30.2,25.6,29373.48,7.1,7.1,8.3,la nina
63,31.3,26.6,40134.4,12.3,12.3,6,la nina
65,30.8,25.6,34688.85,35.2,35.2,11.6,la nina
65,27,24.1,2934.63,59.2,59.2,6.4,la nina
63,29,25.3,28521.55,24.5,24.5,6,la nina
53,27.6,24.8,7588.48,2,2,6.5,la nina
53,30.9,26.5,33224.74,3.2,3.2,7.2,la nina
55,28.4,25.5,14518.15,7.3,7.3,8.1,la nina
61,30,26.1,39600,10.9,10.9,7.4,la nina
61,30.2,25.7,31887.68,9.8,9.8,10.7,la nina
61,26.4,24.8,0,9.9,9.9,9.1,la nina
63,30.8,26.2,40295.77,8.3,8.3,8.4,la nina
63,30.4,25.7,27932,25.4,25.4,8.4,la nina
61,30.6,26,28209.76,5.4,5.4,11.1,la nina
61,30.3,26.2,28385.57,11.1,11.1,9.4,la nina
63,26.4,24.8,7168.93,13.7,13.7,7.7,la nina
53,28,24.9,12391.56,4.4,4.4,8.3,la nina
51,31,26.2,38870.51,1.8,1.8,6.3,la nina
53,31.2,26.6,35611.15,1.1,1.1,6,la nina
2,30.5,26.9,38197.91,0,0,8.4,la nina
53,31,26.7,38947.11,1.3,1.3,12.9,la nina
51,31.6,26.4,38584.53,0.8,0.8,13.1,la nina
61,32.2,27.1,39885.26,3.7,3.7,11.6,la nina
53,31.5,27,37745.81,0.8,0.8,11.5,la nina
51,31.6,27.4,39600,0.3,0.3,11.2,la nina
53,31.9,27.5,39861.14,1.6,1.6,9,la nina
61,32.2,27.2,39669.5,8,8,9.1,la nina
53,30.5,26.4,36581.5,2.1,2.1,9.7,la nina
55,30.4,26.5,38174.79,5.8,5.8,9.5,la nina
61,29.2,25.5,39600,7,7,10.4,la nina
63,30.8,26.4,39656.73,8.5,8.5,11,la nina
61,29.2,25.1,24319.3,16.7,16.7,5.4,la nina
55,28.6,25.2,24434.98,10.7,10.7,6.4,la nina
63,29.5,25.7,38462.11,11.4,11.4,6.4,la nina
53,26.1,22.4,38867.13,2,2,11.5,la nina
51,26.6,22.7,38874.64,1.1,1.1,9.5,la nina
51,27.4,23.4,38881.65,1.2,1.2,8.4,la nina
63,27.4,23.9,38888.19,10.7,10.7,7.2,la nina
51,28.2,24.2,38951.7,1.6,1.6,5.5,la nina
63,28.4,24.1,38899.87,10,10,7.2,la nina
51,28.9,24.5,38652.03,0.1,0.1,5.9,la nina
51,28.9,24.4,38909.75,0.6,0.6,7.1,la nina
51,28.1,23.8,38914.04,0.6,0.6,9,la nina
51,27.9,23.7,38917.89,0.1,0.1,8.7,la nina
51,27.7,24.2,38921.34,1.6,1.6,9.9,la nina
51,27.7,24.2,38924.38,0.9,0.9,10,la nina
53,27.7,23.8,38960.04,1.7,1.7,11.2,la nina
2,28.6,24,38929.27,0,0,11.5,la nina
51,28.8,24,38955.78,1.3,1.3,7.6,la nina
51,29.6,24.5,38932.66,0.2,0.2,7.4,la nina
51,29.5,24.4,38933.81,0.1,0.1,6.5,la nina
51,28.1,23.5,38934.62,0.4,0.4,13.2,la nina
2,27.5,22.8,39297.5,0,0,14.5,la nina
3,28,23.1,39025.44,0,0,9.3,la nina
3,28.4,23,38820.88,0,0,7.6,la nina
1,28.3,22.5,39665.79,0,0,8.3,la nina
51,27.7,22.5,38933.6,0.4,0.4,8.7,la nina
51,26.9,22.8,38526.87,0.9,0.9,10.3,la nina
51,27.8,23.4,38677.07,1,1,7.1,la nina
51,29,24.2,39084.23,0.8,0.8,7.5,la nina
63,29.3,24.4,39175.03,9.1,9.1,4.3,la nina
51,30.4,25.4,39467.67,1.6,1.6,3.7,la nina
53,30.8,25.4,39969.39,1.5,1.5,5.4,la nina
3,31.1,25.8,38945.33,0,0,4.9,la nina
51,30,25.3,39451.75,0.9,0.9,7.2,la nina
51,30.3,25.6,38903.23,1.4,1.4,7.8,la nina
51,28.8,24.7,39637.71,1.1,1.1,5.9,la nina
51,29.5,24.5,39001.95,1.4,1.4,5.1,la nina
61,29.9,25.1,38989.38,3.5,3.5,6.5,la nina
61,30.9,25.3,39523.57,2.3,2.3,5.8,la nina
51,30.5,25.4,40691.82,0.3,0.3,8.2,la nina
51,30.2,25.3,40289.09,1,1,8.3,la nina
3,29.3,24.9,39612.28,0,0,15.9,la nina
3,30.1,24.8,40779.38,0,0,9.2,la nina
3,31.3,25.2,40744.31,0,0,12.4,la nina
3,31.1,24.8,39705.08,0,0,9.3,la nina
53,29.6,24.8,40514.46,3.1,3.1,8.9,la nina
53,29.3,24.8,39924.95,3.3,3.3,8.6,la nina
53,29.2,24.9,39799.64,3.3,3.3,5.2,la nina
63,30.3,25.1,40462.82,9.7,9.7,5.4,la nina
61,30,25.3,39903.29,3.4,3.4,4.5,la nina
63,29.9,25.5,39409.03,8.9,8.9,6.8,la nina
63,30.4,25.9,41039.42,3.6,3.6,7.3,la nina
63,29.9,25.4,40001.05,7.9,7.9,4.5,la nina
53,30,25.3,40117.12,1.9,1.9,5.5,la nina
61,30.5,25.7,41126.52,4.1,4.1,8,la nina
63,30.2,25.1,39209.6,8.9,8.9,3.2,la nina
63,28.9,24.8,39728.59,10.1,10.1,4.1,la nina
63,29.6,25.1,41213.16,9.6,9.6,6.1,la nina
65,29,25,39521.21,28.8,28.8,5.9,la nina
63,30.3,25.2,39356.5,12.2,12.2,5.1,la nina
51,30.8,25.9,40844.93,0.6,0.6,4.4,la nina
55,30.7,25.7,37704.07,2.2,2.2,5,la nina
61,29.7,25.7,41235.42,3.7,3.7,5.6,la nina
65,30.8,25.4,35061.62,21.2,21.2,4.7,la nina
65,30.8,25.2,41410.75,24.5,24.5,4,la nina
63,29.2,24.8,41113.68,16.8,16.8,4.4,la nina
65,28.5,24.4,41145.69,26.9,26.9,4.3,la nina
63,29.7,25.2,40920.82,10.6,10.6,9.1,la nina
63,29.6,25.5,41520.12,12.6,12.6,4.4,la nina
53,30.2,25.8,38921.09,1.3,1.3,9.1,la nina
61,29.4,24.9,31556.08,5.5,5.5,9.1,la nina
65,29.4,24.6,32949.17,16.3,16.3,7.6,la nina
61,29.5,24.7,41629.08,6.1,6.1,7.1,la nina
3,29.9,25.4,41656.11,0,0,10.1,la nina
53,29.9,25.6,41683.02,1.2,1.2,5.8,la nina
51,31.1,25.8,41709.78,0.2,0.2,5.4,la nina
2,31.1,26.1,41736.39,0,0,7.8,la nina
51,31,26.2,41762.82,0.8,0.8,6.5,la nina
55,30.3,26.1,41789.05,1.8,1.8,7.8,la nina
2,31.3,25.6,41815.07,0,0,10.3,la nina
3,31.7,25.6,41840.84,0,0,6.4,la nina
51,30.2,25.6,41866.36,1.2,1.2,5.1,la nina
53,30.9,26.2,41891.62,2.3,2.3,6.8,la nina
51,32,26.8,41916.59,0.1,0.1,7.6,la nina
63,30.9,26,41674.2,9.4,9.4,6.9,la nina
63,28.4,24.8,25072.67,14.7,14.7,5.8,la nina
63,29.4,24.9,35121.38,16.1,16.1,4.2,la nina
63,27.3,23.9,34571.73,26.9,26.9,3.3,la nina
63,27.2,24.1,15722.59,11,11,5.6,la nina
63,29.2,24.8,40569.98,8.2,8.2,5.2,la nina
51,28.8,24.9,41468.34,1.3,1.3,8.2,la nina
65,28.4,24.7,38173.58,26.4,26.4,4.7,la nina
65,28.6,24.8,38650.16,22.3,22.3,5,la nina
61,29.3,25.4,42155.52,2.9,2.9,8.4,la nina
51,30.1,25.8,41364.89,1.7,1.7,6.5,la nina
53,30.5,25.8,42201.08,1.8,1.8,4.3,la nina
61,30.9,25.9,42223.46,3.5,3.5,4.3,la nina
53,30,25.7,41932.84,2.5,2.5,5.6,la nina
53,29.6,25.8,41402.37,2.3,2.3,9.7,la nina
55,30.1,26.1,42288.73,3.8,3.8,9.4,la nina
63,30.8,26.6,42309.77,5,5,4.6,la nina
63,30.7,26.2,42330.45,8,8,4.3,la nina
63,32.5,26.2,34630.96,9.4,9.4,4.6,la nina
65,30.4,25.4,42370.54,16.4,16.4,4.8,la nina
3,29.8,25.4,41523.99,0,0,7.1,la nina
63,28.7,24.6,42409.02,12.5,12.5,7.4,la nina
55,29,25.1,41324.38,5.5,5.5,3.9,la nina
63,28.8,24.9,41586.7,9.1,9.1,5.6,la nina
63,28.1,24.8,39187.74,10.8,10.8,3.6,la nina
63,28.6,24.8,36525.55,9.5,9.5,3.6,la nina
53,28.4,25,40583.71,3.1,3.1,6.7,la nina
55,29.9,25.5,42518,2.5,2.5,6.6,la nina
63,30,25.9,42335.72,6.4,6.4,7.6,la nina
55,29.7,25.6,42551.73,2.5,2.5,6.3,la nina
51,30.6,26.1,42568.02,1.4,1.4,7.2,la nina
63,31.1,26.3,42583.9,5.6,5.6,5.7,la nina
63,29.9,25.3,28703.8,9.7,9.7,4.2,la nina
63,28.6,24.9,38861.95,14.6,14.6,4.3,la nina
65,29.1,25.2,41733.51,22.3,22.3,3.8,la nina
63,27.4,24.6,23622.27,15.1,15.1,3.3,la nina
63,30,25.2,31818.48,8.9,8.9,5,la nina
61,30.6,26,40359.39,4.2,4.2,4.7,la nina
63,30.3,25.8,41846.68,14.2,14.2,5.2,la nina
63,29,24.9,33166.41,19.3,19.3,3.4,la nina
63,29.2,24.7,28821.47,12.9,12.9,4.8,la nina
61,27.7,24.5,18695.34,6.6,6.6,4.3,la nina
63,27.9,24.1,23645.58,12.6,12.6,5.1,la nina
63,26.2,23.4,7870.1,23.9,23.9,4.7,la nina
63,26,23.2,20321.61,28,28,6.2,la nina
63,26.2,23.3,9249.59,34.4,34.4,5.8,la nina
63,25.9,23.9,13409.08,30,30,5.4,la nina
63,28.3,24.5,30338.3,5,5,9.8,la nina
63,28.7,24.8,38821.12,13.1,13.1,5.4,la nina
63,28.7,24.6,40717.66,21.1,21.1,4.7,la nina
63,28,24.1,42344.16,11.9,11.9,3.6,la nina
63,28.5,24.5,41222.34,9.8,9.8,6,la nina
63,27.5,24,29774.36,12.9,12.9,5,la nina
63,27,23.7,7159.06,17.6,17.6,4,la nina
63,25.9,23.4,26879.71,21.6,21.6,3.8,la nina
61,25.7,23.4,7018.6,12,12,5.8,la nina
63,26.9,23.5,28406.34,24.5,24.5,5.4,la nina
65,26.4,23.5,29101.05,26.8,26.8,5.5,la nina
65,26.5,23.8,23405.85,25.7,25.7,8.6,la nina
63,27.7,24.3,32561.05,14.7,14.7,10.2,la nina
55,28.5,24.7,41117.7,4.6,4.6,11.8,la nina
63,27,24.5,40036.12,21.3,21.3,11.5,la nina
53,28.6,24.9,42321.26,2.7,2.7,13.6,la nina
65,28.7,24.6,36623.91,21,21,10,la nina
53,28.7,25,28467.9,0.9,0.9,13,la nina
51,29.6,25.1,42378.59,1.5,1.5,12.1,la nina
53,28.4,24.6,38093.08,3.3,3.3,12,la nina
53,29.2,24.8,40198.78,2.1,2.1,12.3,la nina
63,28.1,24.5,34329.73,10,10,9.1,la nina
51,29,25.1,39656,1.6,1.6,10.4,la nina
63,28,24.3,28052.01,15.4,15.4,7.6,la nina
63,28,24.1,35728.94,10,10,9.4,la nina
53,27.5,24,37983.15,1.1,1.1,7.7,la nina
63,27.6,23.6,23097.13,5.9,5.9,10.5,la nina
53,26.5,23.7,42091.32,1.7,1.7,11,la nina
53,28.1,24.1,42059.77,1.7,1.7,10.8,la nina
51,28.6,24.3,38644.68,1.1,1.1,7.2,la nina
63,29,24,41998.02,6.9,6.9,7.3,la nina
55,29.1,24.7,42039.27,1.4,1.4,7.3,la nina
51,28.9,24.9,39858.02,0.5,0.5,7.9,la nina
63,28.9,24.7,41978.44,4.7,4.7,8.7,la nina
61,28.2,24.3,41882.03,3.9,3.9,9.2,la nina
51,28.8,24.1,41909.6,0.9,0.9,8.2,la nina
51,28.1,24,38225.83,1.2,1.2,6,la nina
63,27.4,23.6,25178.06,14.8,14.8,7.4,la nina
63,27.9,23.5,35738.11,16.7,16.7,7.1,la nina
65,25.7,22.9,13620.19,23.5,23.5,8.2,la nina
61,25.8,23.2,12163.62,7.5,7.5,6,la nina
63,26.3,23,26245.01,24.2,24.2,7,la nina
61,27.8,23.9,27814.31,8.9,8.9,5.1,la nina
51,28.3,24.1,41107.57,0.3,0.3,5,la nina
65,27.1,23.6,36460.28,18.5,18.5,7.1,la nina
63,27.6,23.9,33498.2,5.1,5.1,8.2,la nina
63,27.2,23.7,34751.59,9.2,9.2,6.4,la nina
65,27.3,23.5,27289.19,24.6,24.6,6.5,la nina
65,27.2,23.6,27376.23,26.6,26.6,7.2,la nina
65,27.3,23.6,38573.86,25.4,25.4,8.8,la nina
63,26.1,23.5,18870.1,6.7,6.7,8.8,la nina
53,28,24.6,38772.9,2.3,2.3,12.8,la nina
65,24.8,23,384.01,51.8,51.8,6.4,la nina
61,24.7,22.7,976.73,11.8,11.8,8.4,la nina
63,26.9,23.3,28369.61,11.5,11.5,12.5,la nina
55,25.7,22.8,2503.92,7,7,11.8,la nina
63,23.7,22.3,4813.41,26.1,26.1,15.3,la nina
63,23.7,22.4,0,39.1,39.1,12.8,la nina
61,24.5,22.5,10203.86,16.3,16.3,14.5,la nina
51,27.6,23.7,28195.35,0.7,0.7,9.7,la nina
63,27.9,23.9,27897.95,9.1,9.1,11.8,la nina
61,28.1,24.3,28386.64,3.2,3.2,10.7,la nina
53,27.5,24.2,39728.86,2.9,2.9,17.4,la nina
65,27.1,23.7,35949.71,26.3,26.3,14.3,la nina
63,25.9,23.4,11564.77,16.8,16.8,5.7,la nina
63,24.7,22.7,7244.44,30.9,30.9,10.6,la nina
63,25.2,22.8,17407.46,23,23,11.4,la nina
61,25.3,22.7,21665.17,5.4,5.4,6.9,la nina
63,26.9,22.8,29179.96,4.1,4.1,8.4,la nina
61,26.5,22.9,39246.92,4.8,4.8,7.4,la nina
53,26.8,23.2,40251.11,1.8,1.8,7.8,la nina
51,28,23.5,40860.91,0.9,0.9,11.7,la nina
55,27.5,23.4,27929.43,5.8,5.8,5.8,la nina
63,27.2,23.5,27456.97,6.7,6.7,6.2,la nina
61,27.6,24.1,36095.51,3.3,3.3,8.5,la nina
63,27.8,23.7,40648,4.8,4.8,11.2,la nina
53,27.9,23.8,40946.47,2,2,9,la nina
51,28.5,24.2,40044.77,0.8,0.8,8.3,la nina
51,28.9,24.6,39267.86,0.8,0.8,8.7,la nina
3,29.4,24.4,40571.07,0,0,8.9,la nina
51,28,23.8,40540.23,1.2,1.2,7.4,la nina
53,27.8,24.3,39814.99,1.6,1.6,10.3,la nina
63,27.5,23.8,33688.59,8.7,8.7,7.4,la nina
61,27.6,23.9,32800.62,3.2,3.2,6.1,la nina
53,27.8,23.4,39535.79,1.8,1.8,8.4,la nina
51,27.9,23.7,37822.91,0.2,0.2,11.3,la nina
1,29.2,24.2,39731,0,0,7.4,la nina
51,29.1,24.6,38101.41,0.4,0.4,6.8,la nina
61,29.1,24.3,37803.1,4.2,4.2,5.4,la nina
63,28.2,24,37779.8,4.7,4.7,5.1,la nina
3,29.2,24.8,39337.99,0,0,7.2,la nina
3,28.4,24.9,38318.25,0,0,5.4,la nina
3,28.9,24.9,37998.12,0,0,6.9,la nina
3,28.5,24.1,37792.68,0,0,7.1,la nina
51,28.6,24.7,37322.76,0.5,0.5,7.7,la nina
2,29,24.9,38251.07,0,0,8.1,la nina
1,29.6,25,39136.73,0,0,8.7,la nina
1,30.2,24.7,39139.14,0,0,8.9,la nina
3,29.5,24.7,38719.45,0,0,6.4,la nina
51,29.6,25.2,38364.59,1.3,1.3,4.9,la nina
2,30.7,25.7,40092.56,0,0,8.9,la nina
1,31,25.2,39625.55,0,0,7.6,la nina
1,30.2,24,39385.54,0,0,12,la nina
2,29.8,23.7,39508.04,0,0,12.1,la nina
2,29.3,23.9,39189.04,0,0,5.4,la nina
51,29.5,24.8,37026.59,0.1,0.1,6.2,la nina
53,29.3,24.6,38088.3,3.1,3.1,5.2,la nina
53,29.5,24.9,37403.4,3.7,3.7,6.5,la nina
53,29,25,37736.46,5.3,5.3,9,la nina
55,29.9,25.2,36214.31,8.9,8.9,7.5,la nina
61,29,25,35467.5,4.3,4.3,7,la nina
51,29.2,25.4,39139.12,0.1,0.1,7.8,la nina
2,30.4,25.8,39460.48,0,0,9.7,la nina
2,29.8,25.6,39940.66,0,0,11.4,la nina
2,30.5,26.2,40259.57,0,0,5.4,la nina
2,30.5,26.2,39475.25,0,0,5.4,la nina
3,31.6,26.2,38719.7,0,0,7.9,la nina
2,30.4,25.9,40147.57,0,0,7.4,la nina
51,30.8,25.8,39600.92,1.7,1.7,7.3,la nina
53,30.6,26.1,39691.72,1.8,1.8,5.9,la nina
51,30.9,25.6,40245.59,1.2,1.2,5.4,la nina
51,30.3,25.7,40691.82,0.2,0.2,6.8,la nina
51,30.8,25.7,40721.07,0.1,0.1,8.1,la nina
1,31.1,25.6,40363.17,0,0,14.3,la nina
3,32.4,26,40779.38,0,0,8.1,la nina
1,31.6,25.7,40808.39,0,0,11.3,la nina
51,32,25.8,40670.93,1.3,1.3,6.6,la nina
51,31,25.9,40361.51,0.8,0.8,7.1,la nina
51,31.2,26.3,39826.52,0.6,0.6,5.4,la nina
53,30.6,26.3,40542.19,2.4,2.4,4.9,la nina
63,30.9,25.6,37480.32,8.2,8.2,5.1,la nina
53,31.1,26.2,40836.32,0.9,0.9,4.5,la nina
53,30.7,25.9,38136.25,2.4,2.4,5.5,la nina
2,30.7,26,39149.75,0,0,8.7,la nina
63,30.1,25.7,36546.48,9.9,9.9,5.1,la nina
63,29.6,25.3,32287.25,9.9,9.9,6.5,la nina
63,29.2,25.2,39150.7,7.6,7.6,6.3,la nina
63,28.9,25.3,39703.54,8.8,8.8,5.2,la nina
63,29.7,25.3,39629.2,4.1,4.1,6.3,la nina
55,29.3,25.5,37172.48,3.7,3.7,5.4,la nina
53,29.4,25.1,39646.85,3,3,5.2,la nina
51,29.7,25.9,40291.84,1.7,1.7,5.4,la nina
51,30,25.5,40216.07,1.1,1.1,5.2,la nina
51,28.6,25.5,37448.46,0.9,0.9,6,la nina
55,29.8,25.9,39953.91,3.9,3.9,4.7,la nina
53,29.3,25.9,40537.07,1.2,1.2,7.2,la nina
61,30.3,26.5,40563.85,4.8,4.8,5,la nina
55,30.6,25.9,40673.57,3.4,3.4,5.5,la nina
51,29.9,25.7,40783.07,2.3,2.3,7.9,la nina
61,30.3,25.6,40673.52,3.6,3.6,8,la nina
55,30.2,25.8,40345.63,2.3,2.3,4.7,la nina
55,30.1,25.5,39969.05,3.2,3.2,8.7,la nina
53,30.2,25.8,39848.96,1.3,1.3,8.4,la nina
55,28.6,25.2,41219.06,2.4,2.4,6.7,la nina
1,30.3,25.9,41372.99,0,0,9.1,la nina
51,30.6,25.7,41327.78,0.1,0.1,5.4,la nina
2,31.1,26.1,40566.18,0,0,5.5,la nina
51,30.4,25.9,41219.32,0.4,0.4,6.5,la nina
53,30.4,25.5,41002.27,2,2,6.7,la nina
53,30.2,25.5,41002.89,1.5,1.5,6.4,la nina
2,31.6,26.1,41360.8,0,0,10.8,la nina
3,31.5,25.9,41360.56,0,0,9,la nina
51,31.5,26.1,41114.55,0.2,0.2,5.5,la nina
61,31.2,26.3,35711.59,5.9,5.9,4,la nina
53,31.1,26.2,41008.37,2.3,2.3,4.8,la nina
51,31.5,27,40706.15,0.7,0.7,4.6,la nina
63,30.2,26.2,40466.42,10.3,10.3,5.2,la nina
63,28.9,25.4,19858.49,5.4,5.4,5.2,la nina
63,30,25.6,36018.99,8.9,8.9,5.1,la nina
63,29.1,24.9,37563.23,6,6,5.2,la nina
53,28.1,24.6,29246.31,1.9,1.9,4.8,la nina
63,29.5,24.9,38651.11,5.3,5.3,5,la nina
61,28.6,25.3,35192.25,2.6,2.6,5.8,la nina
63,28.9,25.2,38724.78,8.8,8.8,5.2,la nina
55,29.8,25.6,40098.67,2.3,2.3,7.3,la nina
3,29.9,25.7,41422.77,0,0,9.7,la nina
1,30.2,26,41431.44,0,0,5.1,la nina
3,31.4,26.7,41440.71,0,0,6.7,la nina
51,30.8,26.5,40141.42,1,1,4.9,la nina
51,30.3,26.2,37373.85,0.2,0.2,8,la nina
51,30.9,26.3,41164.81,0.7,0.7,8.1,la nina
61,31.4,26.6,41283.11,2.8,2.8,7.4,la nina
61,31.4,26.6,40779.24,2.3,2.3,3.7,la nina
51,30.9,26.8,41509.88,0.8,0.8,6.5,la nina
53,31.9,27,40551.98,0.8,0.8,3.4,la nina
61,30.9,26.2,37684.35,4.4,4.4,3.8,la nina
61,30.6,26.1,36915.57,1.5,1.5,7.2,la nina
61,30.5,25.8,31242.26,3.8,3.8,8.9,la nina
55,28.8,25.9,37163.22,3.9,3.9,5.4,la nina
61,29,25.4,37773.33,4.5,4.5,5,la nina
53,29.7,25.8,41393.81,1.7,1.7,5.5,la nina
61,30,25.7,40270.1,3.1,3.1,6,la nina
61,30,25.6,41100.58,5.1,5.1,9.4,la nina
51,30.3,25.8,41291.04,1.1,1.1,7.2,la nina
61,30.2,25.9,41189.92,4.2,4.2,5.4,la nina
61,29.8,25.8,36892.62,2,2,6.1,la nina
51,29.8,26.3,42020.3,0.7,0.7,7,la nina
51,30.1,26.4,41772.69,0.2,0.2,4.6,la nina
61,29.5,25.9,37076.18,2.6,2.6,4.7,la nina
61,29.5,25.4,33947.57,2.7,2.7,6.7,la nina
63,30,25.7,40949.18,3.3,3.3,6.1,la nina
63,30,25.5,37271.37,7.1,7.1,7.3,la nina
63,29.3,25.3,29297.83,7.3,7.3,6.3,la nina
2,29.9,26.3,41402.38,0,0,5.9,la nina
55,29.5,26,41543.57,4,4,5.6,la nina
53,29.6,26.3,40986.97,2.3,2.3,4.3,la nina
55,29.9,26.1,31164.29,4.7,4.7,3.8,la nina
53,28.8,25.7,33758.39,3.2,3.2,5.8,la nina
61,29,25.4,30195.5,8.2,8.2,4.8,la nina
61,27.1,25,8595.46,7.4,7.4,6.2,la nina
63,28,24.6,23062.68,17.1,17.1,6.8,la nina
61,26.9,24.6,37210.02,4,4,6.9,la nina
63,27.9,25.1,30023.59,8.6,8.6,10,la nina
61,29.5,26.3,40896.53,5.4,5.4,5.5,la nina
